CaseID,ActivityID,CompleteTimestamp
663,0,2012-04-18 07:57:00
663,0,2012-04-18 08:01:32
663,0,2012-04-18 12:49:45
663,0,2012-04-19 09:57:08
663,0,2012-04-19 10:20:59
663,0,2012-04-25 08:29:20
663,0,2012-04-25 11:43:11
663,1,2012-04-27 10:13:49
663,2,2012-04-30 17:11:54
663,0,2012-04-30 17:15:54
663,2,2012-04-30 17:16:33
663,0,2012-05-01 07:18:14
663,0,2012-05-01 07:18:19
663,0,2012-05-01 10:20:40
663,0,2012-05-01 10:21:29
663,0,2012-05-02 10:52:53
663,2,2012-05-02 11:30:10
663,0,2012-05-02 12:00:05
663,0,2012-05-02 12:59:30
663,0,2012-05-02 13:37:49
663,0,2012-05-02 13:38:17
663,0,2012-05-02 14:14:53
663,1,2012-05-03 09:36:08
663,1,2012-05-10 23:24:33
2072,0,2012-04-27 17:54:38
2072,0,2012-04-27 17:56:52
2072,2,2012-04-27 18:05:33
2072,0,2012-04-27 18:12:05
2072,0,2012-04-27 18:39:25
2072,2,2012-04-27 19:06:30
2072,0,2012-05-02 13:01:44
2072,0,2012-05-02 13:56:52
2072,1,2012-05-02 16:44:49
2072,1,2012-05-09 23:16:50
2206,0,2012-04-30 09:25:08
2206,0,2012-04-30 09:25:26
2206,0,2012-04-30 09:33:32
2206,2,2012-04-30 09:33:38
2206,2,2012-04-30 09:33:39
2206,0,2012-05-02 09:41:22
2206,0,2012-05-02 09:41:29
2206,0,2012-05-02 09:56:38
2206,0,2012-05-02 09:56:46
2206,0,2012-05-02 11:42:03
2206,0,2012-05-02 14:47:07
2206,1,2012-05-04 08:34:50
2206,1,2012-05-11 23:18:26
3864,0,2012-05-02 12:17:52
3864,0,2012-05-02 12:18:10
3864,0,2012-05-02 12:35:02
3864,2,2012-05-02 12:35:35
3864,0,2012-05-02 13:35:52
3864,1,2012-05-02 19:00:53
3864,1,2012-05-02 23:02:53
41,0,2011-11-07 16:16:16
41,0,2011-11-07 16:16:40
41,2,2011-11-07 16:20:28
41,0,2011-11-08 08:42:15
41,2,2011-11-08 08:48:33
41,2,2011-11-08 08:48:34
41,0,2011-11-08 08:48:59
41,0,2011-11-08 08:49:05
41,0,2011-11-08 09:03:19
41,2,2011-11-08 09:06:35
41,0,2011-11-18 16:25:05
41,0,2012-03-21 08:12:15
41,0,2012-05-04 07:51:40
41,1,2012-05-04 07:52:09
41,1,2012-05-11 23:21:22
4696,0,2012-05-03 03:23:26
4696,0,2012-05-03 03:23:58
4696,2,2012-05-03 03:26:35
4696,0,2012-05-03 06:33:17
4696,2,2012-05-03 06:38:57
4696,0,2012-05-03 07:04:57
4696,0,2012-05-03 07:05:06
4696,1,2012-05-03 07:07:14
4696,1,2012-05-10 23:19:50
6901,0,2012-05-04 11:08:54
6901,0,2012-05-04 11:09:13
6901,2,2012-05-04 12:43:32
6901,0,2012-05-04 12:48:53
6901,2,2012-05-04 12:50:44
6901,0,2012-05-04 13:38:36
6901,1,2012-05-04 14:02:22
6901,1,2012-05-11 23:14:22
2734,0,2012-05-01 15:30:43
2734,0,2012-05-01 15:39:33
2734,2,2012-05-01 15:48:43
2734,0,2012-05-02 08:31:40
2734,0,2012-05-02 08:31:44
2734,0,2012-05-02 09:05:12
2734,2,2012-05-02 09:19:11
2734,0,2012-05-02 09:21:54
2734,0,2012-05-02 09:22:21
2734,0,2012-05-02 14:07:36
2734,1,2012-05-02 14:25:42
2734,1,2012-05-02 23:05:29
1245,0,2012-04-24 16:26:33
1245,0,2012-04-24 16:27:30
1245,2,2012-04-24 16:29:33
1245,0,2012-04-25 07:21:29
1245,2,2012-04-25 07:28:13
1245,0,2012-04-25 09:36:48
1245,0,2012-04-25 09:36:55
1245,0,2012-04-28 07:28:15
1245,1,2012-05-03 08:43:38
1245,1,2012-05-03 08:43:44
2200,0,2012-04-30 08:50:52
2200,0,2012-04-30 08:51:02
2200,2,2012-04-30 08:54:41
2200,2,2012-04-30 08:54:42
2200,0,2012-04-30 09:02:51
2200,2,2012-04-30 09:05:53
2200,0,2012-04-30 09:09:16
2200,2,2012-04-30 09:12:20
2200,0,2012-04-30 09:31:59
2200,2,2012-04-30 09:33:39
2200,0,2012-04-30 09:47:53
2200,2,2012-04-30 09:50:20
2200,0,2012-04-30 10:00:48
2200,2,2012-04-30 10:03:11
2200,0,2012-04-30 10:08:18
2200,0,2012-04-30 10:10:04
2200,0,2012-05-07 09:55:20
2200,0,2012-05-07 10:05:38
2200,0,2012-05-14 10:05:42
2200,0,2012-05-15 15:16:21
2200,1,2012-05-15 15:17:04
2200,1,2012-05-15 23:20:26
4093,0,2012-05-02 13:40:19
4093,0,2012-05-02 13:42:50
4093,1,2012-05-02 13:56:27
1361,0,2012-04-25 09:54:27
1361,0,2012-04-25 09:54:54
1361,2,2012-04-25 09:56:29
1361,0,2012-04-25 12:11:56
1361,2,2012-04-25 12:19:22
1361,0,2012-04-25 13:01:48
1361,0,2012-04-25 13:09:10
1361,0,2012-05-07 12:26:35
1361,1,2012-05-07 12:26:53
1361,1,2012-05-07 23:18:45
2819,2,2012-05-02 10:04:34
2819,0,2012-05-02 10:47:44
2819,0,2012-05-02 10:48:02
2819,2,2012-05-02 10:48:31
2819,0,2012-05-09 11:56:43
2819,1,2012-05-09 11:57:29
2819,1,2012-05-09 23:13:45
976,0,2012-04-23 09:20:33
976,0,2012-04-23 09:20:59
976,2,2012-04-23 09:28:28
976,0,2012-04-24 08:31:19
976,0,2012-04-24 08:32:21
976,2,2012-04-26 12:04:02
976,0,2012-04-26 14:32:33
976,0,2012-04-26 14:32:41
976,0,2012-04-27 10:23:50
976,0,2012-04-27 10:26:38
976,0,2012-04-27 10:37:51
976,0,2012-04-27 12:29:56
976,0,2012-04-27 12:30:59
976,0,2012-05-03 12:55:42
976,0,2012-05-07 13:18:55
976,0,2012-05-07 13:20:25
976,0,2012-05-10 14:23:46
976,1,2012-05-10 14:26:53
976,2,2012-05-10 17:42:18
976,0,2012-05-11 07:41:30
976,0,2012-05-11 07:42:49
976,0,2012-05-14 08:56:03
976,0,2012-05-14 09:27:55
976,0,2012-05-14 16:32:22
976,1,2012-05-14 16:53:31
976,1,2012-05-21 23:24:25
2428,0,2012-05-01 00:31:05
2428,0,2012-05-01 00:33:19
2428,1,2012-05-01 00:52:53
2697,0,2012-05-01 16:35:56
2697,0,2012-05-01 16:36:20
2697,1,2012-05-01 16:43:50
4496,0,2012-05-02 17:12:07
4496,0,2012-05-02 17:13:13
4496,2,2012-05-02 17:41:15
4496,0,2012-05-02 18:11:01
4496,2,2012-05-02 18:12:35
4496,0,2012-05-03 07:30:17
4496,2,2012-05-03 07:31:40
4496,0,2012-05-03 11:20:00
4496,1,2012-05-03 11:20:47
4496,1,2012-05-10 23:20:31
862,0,2012-04-20 13:17:23
862,0,2012-04-20 13:17:31
862,0,2012-04-20 13:23:39
862,2,2012-04-20 13:27:44
862,0,2012-04-22 17:11:48
862,2,2012-04-23 07:22:37
862,0,2012-04-23 07:42:06
862,0,2012-04-23 07:42:19
862,2,2012-04-23 10:57:32
862,2,2012-04-23 10:57:33
862,0,2012-04-23 11:21:07
862,2,2012-04-23 11:41:06
862,0,2012-04-23 13:51:00
862,2,2012-04-25 07:38:35
862,0,2012-04-26 10:41:19
862,0,2012-04-26 10:41:24
862,0,2012-04-26 13:09:09
862,0,2012-04-26 13:09:23
862,2,2012-05-02 08:16:31
862,0,2012-05-02 08:25:58
862,2,2012-05-02 08:31:57
862,0,2012-05-02 13:36:39
862,0,2012-05-02 13:36:45
862,0,2012-05-03 12:00:29
862,1,2012-05-03 12:04:01
862,1,2012-05-10 23:24:08
882,0,2012-04-21 07:46:29
882,0,2012-04-21 07:48:31
882,0,2012-04-21 07:49:04
882,1,2012-05-03 15:41:46
882,1,2012-05-10 23:24:06
234,0,2012-03-19 10:39:35
234,0,2012-03-19 10:42:16
234,2,2012-03-19 10:49:51
234,0,2012-03-19 10:56:54
234,0,2012-03-19 12:59:09
234,2,2012-03-28 13:30:14
234,0,2012-03-28 13:42:27
234,2,2012-03-28 13:46:48
234,0,2012-03-28 14:04:12
234,0,2012-03-28 14:04:56
234,1,2012-05-02 07:55:44
234,1,2012-05-09 23:20:07
1164,0,2012-04-24 12:15:23
1164,0,2012-04-24 12:19:44
1164,0,2012-04-24 12:32:01
1164,0,2012-04-24 13:47:05
1164,2,2012-04-24 13:50:47
1164,0,2012-05-04 07:31:19
1164,0,2012-05-04 09:35:57
1164,1,2012-05-04 12:24:48
1164,1,2012-05-11 23:19:42
7346,0,2012-05-04 14:53:28
7346,0,2012-05-04 14:53:42
7346,2,2012-05-04 14:55:49
7346,0,2012-05-08 20:39:00
7346,2,2012-05-08 20:39:24
7346,0,2012-05-09 07:35:06
7346,2,2012-05-09 07:36:45
7346,0,2012-05-09 08:00:16
7346,0,2012-05-09 08:01:18
7346,0,2012-05-09 08:29:12
7346,2,2012-05-09 08:57:57
7346,0,2012-05-09 09:00:58
7346,2,2012-05-09 09:12:37
7346,0,2012-05-09 09:14:29
7346,0,2012-05-09 09:14:45
7346,0,2012-05-09 09:26:09
7346,1,2012-05-09 10:04:36
7346,1,2012-05-09 10:04:39
2242,0,2012-04-30 10:58:44
2242,0,2012-04-30 10:59:24
2242,0,2012-04-30 10:59:42
2242,1,2012-05-08 10:30:46
2242,1,2012-05-15 23:20:25
1249,0,2012-04-24 17:42:23
1249,0,2012-04-24 17:42:34
1249,2,2012-04-24 18:04:49
1249,0,2012-04-24 19:34:35
1249,0,2012-04-24 19:35:07
1249,0,2012-04-26 18:33:18
1249,0,2012-05-02 20:42:49
1249,1,2012-05-08 15:07:12
1249,1,2012-05-08 23:14:33
338,0,2012-04-02 14:30:54
338,0,2012-04-02 14:30:57
338,2,2012-04-02 14:32:41
338,0,2012-05-07 16:19:16
338,1,2012-05-07 16:19:33
338,1,2012-05-14 23:23:50
3451,0,2012-05-02 08:59:27
3451,0,2012-05-02 08:59:34
3451,2,2012-05-02 09:00:16
3451,0,2012-05-02 09:00:18
3451,2,2012-05-02 09:00:35
3451,0,2012-05-02 09:16:44
3451,0,2012-05-02 09:20:33
3451,0,2012-05-02 09:48:09
3451,1,2012-05-02 10:02:29
3451,1,2012-05-09 23:14:13
314,2,2012-03-30 16:41:00
314,0,2012-03-30 18:15:31
314,2,2012-03-30 18:15:54
314,0,2012-03-31 00:05:49
314,2,2012-03-31 00:06:14
314,0,2012-04-02 09:12:58
314,2,2012-04-02 09:13:50
314,0,2012-05-04 07:33:26
314,1,2012-05-04 08:51:17
314,1,2012-05-11 23:20:40
1040,0,2012-04-23 13:56:23
1040,0,2012-04-23 13:56:40
1040,2,2012-04-23 14:01:00
1040,0,2012-04-23 14:16:17
1040,0,2012-04-23 14:26:45
1040,1,2012-05-08 11:01:24
1040,1,2012-05-08 23:14:46
5591,0,2012-05-03 11:50:37
5591,0,2012-05-03 11:51:17
5591,0,2012-05-03 11:55:58
5591,1,2012-05-03 14:33:01
5591,1,2012-05-10 23:17:43
7407,0,2012-05-04 18:50:52
7407,0,2012-05-04 18:54:13
7407,1,2012-05-04 19:01:27
7407,0,2012-05-05 15:42:43
7407,2,2012-05-05 16:07:03
7407,0,2012-05-07 07:31:57
7407,2,2012-05-07 10:19:09
7407,0,2012-05-07 10:20:14
7407,0,2012-05-07 10:20:57
7407,0,2012-05-07 10:57:59
7407,0,2012-05-07 12:08:42
7407,2,2012-05-07 12:16:41
7407,0,2012-05-07 12:21:53
7407,1,2012-05-07 12:28:40
7407,1,2012-05-14 23:18:58
7535,0,2012-05-05 07:49:00
7535,0,2012-05-05 07:49:27
7535,1,2012-05-05 07:51:09
5701,0,2012-05-03 12:55:05
5701,0,2012-05-03 12:55:30
5701,0,2012-05-03 12:59:37
5701,0,2012-05-03 13:12:13
5701,1,2012-05-03 13:37:31
3374,0,2012-05-02 09:06:41
3374,0,2012-05-02 09:06:59
3374,1,2012-05-02 09:20:44
3374,0,2012-05-02 10:46:53
3374,0,2012-05-02 10:50:23
3374,0,2012-05-02 11:23:58
3374,0,2012-05-02 11:32:14
3374,1,2012-05-04 06:09:48
3374,1,2012-05-04 23:06:23
4224,0,2012-05-02 13:50:23
4224,0,2012-05-02 13:52:24
4224,0,2012-05-02 14:01:33
4224,2,2012-05-02 14:02:09
4224,2,2012-05-02 14:02:10
4224,0,2012-05-02 14:17:16
4224,0,2012-05-02 14:19:08
4224,0,2012-05-02 14:59:26
4224,0,2012-05-02 15:00:40
4224,0,2012-05-03 08:27:48
4224,0,2012-05-03 11:12:05
4224,1,2012-05-03 11:12:26
4224,1,2012-05-03 23:06:23
3665,2,2012-05-02 10:42:02
3665,0,2012-05-02 11:54:05
3665,2,2012-05-02 11:54:21
3665,0,2012-05-05 01:42:31
3665,2,2012-05-05 01:42:37
3665,0,2012-05-07 08:20:25
3665,1,2012-05-07 09:37:18
3665,1,2012-05-14 23:21:12
1800,0,2012-04-27 09:21:20
1800,0,2012-04-27 09:22:29
1800,1,2012-04-27 09:42:07
1800,1,2012-04-27 10:02:01
1800,0,2012-04-27 10:02:02
1800,0,2012-04-27 10:05:02
1800,2,2012-04-27 10:14:35
1800,0,2012-04-27 10:26:15
1800,0,2012-04-27 12:46:45
1800,0,2012-04-27 13:31:07
1800,0,2012-04-27 13:31:20
1800,0,2012-04-27 15:54:29
1800,0,2012-05-02 12:47:11
1800,1,2012-05-02 12:48:06
1800,1,2012-05-02 23:09:17
1693,0,2012-04-26 18:45:19
1693,0,2012-04-26 18:45:41
1693,2,2012-04-26 19:24:25
1693,0,2012-04-26 19:48:54
1693,0,2012-04-26 19:48:58
1693,0,2012-04-26 19:49:06
1693,1,2012-05-01 17:43:47
1693,1,2012-05-08 23:14:03
782,2,2012-04-19 17:49:57
782,0,2012-04-19 18:55:59
782,0,2012-04-19 18:56:30
782,0,2012-04-19 18:57:03
782,0,2012-04-19 18:57:10
782,0,2012-04-19 20:43:50
782,2,2012-04-19 21:09:08
782,0,2012-04-20 07:57:44
782,0,2012-04-20 08:05:27
782,1,2012-05-03 11:06:43
782,1,2012-05-10 23:24:21
6465,0,2012-05-04 07:05:49
6465,0,2012-05-04 07:06:17
6465,1,2012-05-04 08:07:58
6465,1,2012-05-11 23:15:29
854,0,2012-04-20 12:19:30
854,0,2012-04-20 12:21:10
854,2,2012-04-20 12:23:59
854,2,2012-04-20 12:24:00
854,0,2012-04-24 09:45:40
854,2,2012-04-24 09:47:58
854,0,2012-04-24 15:00:52
854,0,2012-04-24 15:01:01
854,2,2012-04-25 12:22:39
854,0,2012-05-02 12:29:34
854,2,2012-05-02 12:30:15
854,0,2012-05-02 12:32:13
854,0,2012-05-02 12:32:25
854,0,2012-05-02 12:40:49
854,1,2012-05-02 12:46:18
854,1,2012-05-02 23:17:24
6758,0,2012-05-04 09:28:39
6758,0,2012-05-04 09:29:29
6758,1,2012-05-04 09:29:59
2537,0,2012-05-01 13:38:09
2537,0,2012-05-01 13:40:01
2537,2,2012-05-01 13:40:58
2537,0,2012-05-02 18:01:33
2537,0,2012-05-02 18:10:41
2537,1,2012-05-03 14:05:51
2537,1,2012-05-03 23:07:33
85,0,2012-01-19 09:36:47
85,0,2012-01-19 09:37:28
85,0,2012-01-19 09:45:57
85,2,2012-01-19 09:46:08
85,0,2012-01-19 09:46:38
85,2,2012-01-19 09:47:36
85,0,2012-01-19 14:43:58
85,2,2012-01-19 15:41:15
85,0,2012-03-27 13:58:10
85,0,2012-05-04 13:06:27
85,2,2012-05-08 11:44:43
85,0,2012-05-08 13:49:09
85,0,2012-05-08 13:49:21
85,0,2012-05-08 13:50:17
85,1,2012-05-09 06:29:07
85,1,2012-05-09 06:29:09
4695,0,2012-05-03 03:17:34
4695,0,2012-05-03 03:35:50
4695,0,2012-05-03 03:36:44
4695,0,2012-05-03 04:55:38
4695,2,2012-05-03 04:57:07
4695,0,2012-05-03 05:47:46
4695,2,2012-05-03 05:48:31
4695,2,2012-05-04 08:18:50
4695,0,2012-05-05 01:29:57
4695,2,2012-05-05 01:30:14
4695,0,2012-05-08 04:11:33
4695,1,2012-05-08 05:00:01
4695,1,2012-05-15 23:19:57
786,0,2012-04-19 15:16:40
786,0,2012-04-19 15:17:24
786,2,2012-04-19 15:21:24
786,0,2012-04-19 17:00:49
786,2,2012-04-19 17:06:48
786,0,2012-04-20 11:03:49
786,0,2012-04-22 17:06:59
786,2,2012-05-09 10:34:38
786,0,2012-05-09 13:51:01
786,2,2012-05-09 14:52:29
786,0,2012-05-15 08:17:16
786,1,2012-05-15 08:17:30
786,1,2012-05-22 23:20:49
4745,2,2012-05-03 00:24:43
4745,0,2012-05-03 00:39:22
4745,0,2012-05-03 00:42:06
4745,1,2012-05-03 00:50:55
4745,1,2012-05-10 23:20:04
4871,0,2012-05-03 06:04:54
4871,0,2012-05-03 06:05:30
4871,2,2012-05-03 06:17:28
4871,0,2012-05-03 06:20:26
4871,0,2012-05-03 06:41:16
4871,2,2012-05-03 06:46:48
4871,0,2012-05-03 07:23:39
4871,0,2012-05-03 11:11:23
4871,0,2012-05-07 06:09:20
4871,1,2012-05-07 06:09:27
4871,1,2012-05-07 06:09:34
6177,0,2012-05-03 20:12:36
6177,0,2012-05-03 20:13:06
6177,1,2012-05-03 20:16:25
96,0,2012-01-26 08:26:35
96,0,2012-01-26 08:27:14
96,0,2012-01-26 08:44:21
96,0,2012-05-03 21:57:38
96,1,2012-05-03 21:58:27
96,1,2012-05-03 21:58:34
5853,0,2012-05-03 14:34:10
5853,0,2012-05-03 14:35:49
5853,2,2012-05-03 15:03:21
5853,0,2012-05-03 15:04:40
5853,2,2012-05-03 15:05:20
5853,0,2012-05-03 18:21:39
5853,1,2012-05-03 18:28:19
5853,1,2012-05-10 23:16:52
1610,2,2012-04-26 14:40:51
1610,0,2012-04-26 16:06:37
1610,2,2012-04-30 14:37:29
1610,0,2012-05-02 05:25:24
1610,2,2012-05-02 05:27:13
1610,0,2012-05-02 07:45:18
1610,0,2012-05-02 07:47:01
1610,0,2012-05-02 12:49:32
1610,1,2012-05-14 13:47:49
1610,1,2012-05-21 23:24:08
4171,2,2012-05-02 14:06:29
4171,0,2012-05-02 14:39:38
4171,0,2012-05-02 14:39:57
4171,0,2012-05-02 14:54:08
4171,0,2012-05-02 14:57:09
4171,1,2012-05-02 15:31:25
4171,1,2012-05-09 23:12:37
6265,0,2012-05-03 21:53:07
6265,0,2012-05-03 21:54:19
6265,2,2012-05-03 22:04:14
6265,0,2012-05-03 22:04:47
6265,0,2012-05-03 22:04:52
6265,1,2012-05-04 05:57:02
6265,1,2012-05-11 23:16:11
6240,2,2012-05-04 13:25:42
6240,2,2012-05-04 13:26:48
6240,0,2012-05-04 14:27:42
6240,2,2012-05-04 14:29:24
6240,0,2012-05-06 23:12:33
6240,2,2012-05-06 23:12:53
6240,0,2012-05-07 04:18:13
6240,1,2012-05-07 04:19:06
6240,1,2012-05-14 23:19:17
3478,0,2012-05-02 08:46:31
3478,0,2012-05-02 08:46:41
3478,1,2012-05-02 08:48:27
3478,1,2012-05-09 23:14:18
3797,0,2012-05-02 11:37:27
3797,0,2012-05-02 11:38:33
3797,1,2012-05-02 11:46:04
1979,0,2012-04-27 14:52:57
1979,0,2012-04-27 14:53:12
1979,2,2012-04-27 14:59:25
1979,0,2012-04-27 16:43:55
1979,0,2012-04-27 16:44:00
1979,1,2012-05-01 20:20:07
1979,1,2012-05-01 23:05:18
6125,0,2012-05-03 16:21:30
6125,0,2012-05-03 16:22:08
6125,2,2012-05-03 16:24:19
6125,0,2012-05-03 19:47:23
6125,1,2012-05-03 20:05:10
6125,1,2012-05-03 23:02:36
1823,0,2012-04-27 09:10:05
1823,0,2012-04-27 09:10:17
1823,2,2012-04-27 09:11:05
1823,0,2012-04-27 09:16:15
1823,0,2012-04-27 09:58:07
1823,0,2012-04-27 11:22:28
1823,1,2012-04-27 11:24:16
1823,1,2012-05-04 23:11:43
1823,0,2012-05-07 09:16:23
1823,2,2012-05-07 09:18:49
1823,0,2012-05-07 09:23:37
1823,2,2012-05-07 10:18:54
1823,0,2012-05-07 11:19:49
1823,0,2012-05-07 11:24:28
1823,1,2012-05-07 12:52:56
1823,1,2012-05-14 23:21:45
2592,0,2012-05-01 14:12:28
2592,0,2012-05-01 14:16:21
2592,2,2012-05-01 14:17:44
2592,0,2012-05-01 14:42:03
2592,0,2012-05-01 18:58:53
2592,1,2012-05-02 12:13:36
2592,1,2012-05-09 23:15:47
176,0,2012-03-06 12:58:04
176,0,2012-03-06 12:58:30
176,0,2012-03-06 13:38:45
176,0,2012-03-09 13:00:22
176,0,2012-05-07 09:56:25
176,1,2012-05-07 09:56:35
176,1,2012-05-07 09:56:36
3795,0,2012-05-02 11:06:13
3795,0,2012-05-02 11:06:20
3795,1,2012-05-02 11:06:27
3795,1,2012-05-09 23:13:26
591,0,2012-04-17 04:41:43
591,0,2012-04-17 04:42:33
591,2,2012-04-17 04:45:18
591,0,2012-04-17 06:23:37
591,0,2012-04-17 06:24:25
591,0,2012-04-17 06:39:50
591,2,2012-04-17 07:52:16
591,0,2012-04-17 08:04:23
591,0,2012-04-17 08:04:33
591,2,2012-04-17 11:05:11
591,0,2012-04-17 11:17:20
591,0,2012-04-17 11:17:33
591,0,2012-04-17 13:23:09
591,2,2012-04-17 13:23:27
591,0,2012-04-18 03:10:28
591,0,2012-04-18 03:10:36
591,2,2012-04-19 04:35:34
591,0,2012-04-19 08:19:42
591,0,2012-04-19 08:19:59
591,0,2012-04-19 08:53:58
591,0,2012-04-19 08:54:40
591,0,2012-04-19 14:12:16
591,2,2012-04-19 14:20:53
591,0,2012-04-20 03:02:44
591,2,2012-04-20 03:05:52
591,0,2012-04-20 07:26:14
591,0,2012-04-20 07:26:25
591,2,2012-04-20 10:19:16
591,2,2012-04-20 10:19:17
591,0,2012-04-20 11:06:04
591,0,2012-04-20 11:06:10
591,0,2012-04-20 14:52:09
591,0,2012-04-20 14:52:13
591,0,2012-04-23 08:37:40
591,2,2012-04-23 08:49:51
591,0,2012-04-23 09:01:29
591,0,2012-04-23 09:01:42
591,2,2012-04-24 07:48:44
591,0,2012-04-24 08:27:18
591,0,2012-04-24 08:27:25
591,0,2012-04-24 09:10:42
591,2,2012-04-24 09:17:02
591,0,2012-04-24 09:18:30
591,0,2012-04-24 09:18:43
591,2,2012-04-25 05:33:08
591,0,2012-04-25 07:26:57
591,0,2012-04-25 07:27:03
591,0,2012-04-25 07:55:50
591,0,2012-04-25 07:59:54
591,1,2012-04-25 08:11:26
591,0,2012-04-25 08:11:31
591,2,2012-04-25 08:11:45
591,0,2012-04-25 08:15:03
591,0,2012-04-25 08:15:21
591,1,2012-05-02 08:24:40
591,1,2012-05-09 23:19:08
5828,0,2012-05-03 15:49:26
5828,0,2012-05-03 15:49:36
5828,1,2012-05-03 15:58:19
1708,0,2012-04-27 03:44:46
1708,0,2012-04-27 03:54:49
1708,2,2012-04-27 04:05:19
1708,0,2012-04-27 08:05:39
1708,2,2012-04-27 08:11:28
1708,0,2012-04-28 01:46:43
1708,2,2012-04-28 01:46:47
1708,0,2012-05-01 03:01:51
1708,0,2012-05-01 04:22:00
1708,0,2012-05-02 03:22:44
1708,1,2012-05-02 03:23:01
1708,1,2012-05-02 03:23:04
5776,0,2012-05-03 13:18:00
5776,0,2012-05-03 13:18:17
5776,2,2012-05-03 13:20:02
5776,0,2012-05-04 08:40:30
5776,2,2012-05-04 08:41:52
5776,0,2012-05-07 06:09:48
5776,2,2012-05-07 06:13:05
5776,0,2012-05-07 06:25:36
5776,2,2012-05-07 06:27:36
5776,0,2012-05-07 08:16:34
5776,2,2012-05-07 08:18:39
5776,0,2012-05-07 08:20:26
5776,0,2012-05-07 08:20:32
5776,0,2012-05-07 08:52:16
5776,2,2012-05-07 08:55:23
5776,0,2012-05-07 09:00:21
5776,2,2012-05-07 09:13:32
5776,0,2012-05-07 10:01:16
5776,0,2012-05-07 10:02:04
5776,2,2012-05-07 10:02:05
5776,0,2012-05-07 10:03:00
5776,2,2012-05-07 10:10:57
5776,0,2012-05-07 10:27:21
5776,2,2012-05-07 10:27:44
5776,0,2012-05-07 11:30:58
5776,1,2012-05-07 11:34:11
5776,1,2012-05-07 11:34:49
5776,2,2012-05-08 10:13:43
5776,0,2012-05-08 11:02:27
5776,1,2012-05-08 11:03:59
5776,1,2012-05-08 11:04:03
6201,0,2012-05-03 22:31:30
6201,1,2012-05-03 22:31:59
4193,0,2012-05-02 13:39:39
4193,0,2012-05-02 13:40:24
4193,0,2012-05-02 13:43:42
4193,0,2012-05-02 13:49:50
4193,0,2012-05-02 13:58:02
4193,2,2012-05-02 14:02:39
