CaseID,ActivityID,CompleteTimestamp
1800,0,2010-03-17 11:29:20
1800,11,2010-03-17 11:29:28
1800,13,2010-03-18 09:18:34
1800,11,2010-03-23 13:10:04
1800,9,2010-03-23 13:10:09
1800,1,2010-04-17 09:30:14
2083,0,2010-03-18 09:38:10
2083,11,2010-03-18 09:53:56
2083,9,2010-03-18 11:37:24
2083,1,2010-04-24 07:40:36
587,0,2010-03-18 09:41:30
587,0,2010-03-18 09:41:42
587,11,2010-03-18 09:42:31
587,9,2010-03-18 09:42:36
587,1,2010-05-01 07:50:28
3521,0,2010-03-19 09:43:08
3521,11,2010-03-19 09:43:18
3521,9,2010-03-19 09:50:25
3521,1,2010-05-17 07:50:43
1551,0,2010-03-19 09:56:16
1551,11,2010-03-22 12:33:21
1551,9,2010-03-22 12:33:58
1551,1,2010-04-21 08:00:20
1569,0,2010-03-19 10:00:02
1569,11,2010-03-22 14:16:37
1569,9,2010-03-30 10:46:08
1569,1,2010-04-21 08:00:40
1531,0,2010-03-19 12:44:32
1531,11,2010-04-09 10:43:57
1531,9,2010-04-09 10:44:01
1531,1,2010-04-24 10:44:21
3708,0,2010-03-19 12:50:02
3708,11,2010-03-25 09:05:13
3708,13,2010-03-26 12:22:38
3708,11,2010-04-29 05:37:40
3708,9,2010-04-29 05:37:51
3708,1,2010-05-14 05:38:13
522,0,2010-03-19 13:07:01
522,11,2010-04-02 07:14:27
522,9,2010-04-26 12:52:28
522,1,2010-05-10 06:37:08
526,0,2010-03-19 13:24:30
526,11,2010-03-22 12:43:02
526,13,2010-03-22 12:43:09
526,11,2010-03-22 12:45:17
526,13,2010-03-22 12:45:24
526,11,2010-04-16 12:55:48
526,9,2010-04-16 12:55:53
526,1,2010-05-01 12:56:07
4147,0,2010-03-19 13:46:29
4147,0,2010-03-19 13:46:50
4147,11,2010-03-19 13:47:09
4147,9,2010-04-20 05:27:07
4147,1,2010-05-05 05:27:22
3052,0,2010-03-22 08:55:08
3052,11,2010-03-29 05:42:13
3052,9,2010-04-26 11:02:46
3052,1,2010-05-11 11:02:57
3346,0,2010-03-22 14:51:36
3346,11,2010-04-29 10:01:59
3346,9,2010-04-29 10:02:06
3346,1,2010-05-14 10:02:21
1871,0,2010-03-22 14:54:42
1871,11,2010-03-23 07:04:08
1871,9,2010-03-23 07:04:16
1871,1,2010-04-22 13:05:21
1767,0,2010-03-23 06:10:15
1767,0,2010-03-24 06:39:07
1767,11,2010-03-24 06:39:20
1767,9,2010-05-06 04:36:35
1767,1,2010-05-21 04:36:57
2018,0,2010-03-23 08:56:16
2018,11,2010-03-23 11:35:08
2018,9,2010-03-23 11:35:13
2018,1,2010-05-06 07:00:51
2389,0,2010-03-23 11:44:27
2389,11,2010-03-23 12:04:06
2389,9,2010-03-23 12:04:11
2389,1,2010-04-30 09:51:02
1193,5,2010-03-23 13:08:00
1193,0,2010-03-23 13:08:15
1193,11,2010-03-23 13:08:32
1193,9,2010-03-23 13:27:29
1193,1,2010-04-23 11:10:22
1290,0,2010-03-24 09:14:07
1290,0,2010-03-24 09:14:29
1290,11,2010-03-24 09:14:37
1290,9,2010-03-24 09:14:41
1290,1,2010-04-28 07:21:00
4155,0,2010-03-24 09:24:08
4155,11,2010-03-24 09:24:16
4155,9,2010-04-14 11:51:34
4155,1,2010-04-29 11:51:50
2006,0,2010-03-24 13:02:18
2006,11,2010-05-10 05:56:32
2006,9,2010-05-10 05:56:38
2006,1,2010-05-10 05:56:46
2270,0,2010-03-24 13:12:13
2270,11,2010-04-15 07:03:09
2270,9,2010-04-15 07:03:19
2270,1,2010-05-15 07:03:42
3975,0,2010-03-24 13:28:51
3975,11,2010-04-13 06:30:07
3975,9,2010-04-13 06:30:12
3975,1,2010-05-13 06:30:29
2731,0,2010-03-24 13:34:59
2731,11,2010-03-24 13:35:09
2731,13,2010-04-16 12:46:31
2731,11,2010-04-20 04:23:17
2731,9,2010-04-20 04:23:21
2731,1,2010-05-20 04:23:43
1746,0,2010-03-25 09:44:07
1746,11,2010-03-25 09:44:16
1746,9,2010-03-26 08:23:36
1746,1,2010-05-08 07:50:25
1437,0,2010-03-25 12:46:37
1437,11,2010-03-25 12:51:41
1437,13,2010-03-25 13:00:49
1437,11,2010-05-05 14:05:25
1437,9,2010-05-05 14:05:34
1437,1,2010-05-20 14:05:46
1923,0,2010-03-25 13:16:03
1923,11,2010-03-25 13:32:12
1923,9,2010-03-25 15:10:30
1923,1,2010-04-27 11:20:22
857,5,2010-03-26 08:20:10
857,0,2010-03-26 08:24:51
857,11,2010-03-26 08:25:12
857,2,2010-03-26 08:25:24
857,9,2010-04-30 10:18:02
857,1,2010-05-15 10:18:17
1231,5,2010-03-26 11:30:45
1231,0,2010-03-26 11:32:37
1231,11,2010-03-26 11:32:55
1231,9,2010-03-26 11:50:27
1231,1,2010-04-28 09:40:10
2790,0,2010-03-29 07:12:13
2790,11,2010-04-01 11:17:35
2790,9,2010-04-01 11:17:42
2790,1,2010-05-27 07:20:52
2514,0,2010-03-29 07:13:31
2514,11,2010-03-30 05:53:46
2514,9,2010-03-31 05:30:06
2514,1,2010-05-27 07:20:52
1115,0,2010-03-29 07:16:26
1115,11,2010-03-30 11:27:23
1115,13,2010-03-30 13:55:39
1115,11,2010-05-05 13:50:54
1115,9,2010-05-05 13:51:55
1115,1,2010-05-20 13:52:14
3898,5,2010-03-29 09:50:18
3898,0,2010-03-29 10:38:36
3898,11,2010-03-29 12:42:27
3898,9,2010-03-29 13:29:55
3898,1,2010-05-14 10:00:41
309,0,2010-03-29 10:48:03
309,11,2010-03-31 08:02:09
309,9,2010-04-07 05:13:24
309,1,2010-04-29 10:50:26
4364,0,2010-03-29 10:52:58
4364,0,2010-03-29 10:54:54
4364,0,2010-05-12 13:10:13
4364,0,2010-05-12 13:10:17
4364,11,2010-05-12 13:10:57
4364,9,2010-05-12 13:11:56
4364,1,2010-05-27 13:12:07
3732,0,2010-03-29 11:15:18
3732,11,2010-04-12 12:55:44
3732,9,2010-04-12 12:56:47
3732,1,2010-04-29 11:20:21
1333,0,2010-03-30 06:06:52
1333,11,2010-03-30 06:08:51
1333,13,2010-03-30 10:07:34
1333,11,2010-03-30 11:25:46
1333,9,2010-03-30 11:25:57
1333,1,2010-04-30 06:10:24
1956,5,2010-03-30 12:58:20
1956,0,2010-03-30 12:58:35
1956,11,2010-03-30 12:59:10
1956,9,2010-03-30 13:13:29
1956,1,2010-05-13 13:00:27
3885,5,2010-03-31 04:46:16
3885,0,2010-03-31 06:18:40
3885,11,2010-03-31 07:51:30
3885,9,2010-03-31 08:00:57
3885,1,2010-05-08 04:50:37
1150,0,2010-04-01 05:57:16
1150,13,2010-04-02 04:26:11
1150,11,2010-04-26 10:13:55
1150,9,2010-04-26 10:13:59
1150,1,2010-05-10 06:36:47
439,0,2010-04-01 06:16:17
439,11,2010-04-02 07:32:20
439,9,2010-04-02 07:32:27
439,1,2010-05-30 06:21:41
3185,0,2010-04-01 06:18:25
3185,11,2010-04-02 05:04:00
3185,9,2010-04-02 05:04:25
3185,1,2010-05-30 06:21:41
4122,0,2010-04-01 06:36:02
4122,11,2010-04-29 05:55:35
4122,13,2010-04-29 06:38:26
4122,11,2010-04-29 10:39:58
4122,9,2010-04-29 11:26:41
4122,1,2010-05-14 11:26:52
2575,0,2010-04-01 06:47:23
2575,11,2010-04-01 07:01:46
2575,9,2010-04-01 07:08:18
2575,11,2010-04-01 09:50:59
2575,9,2010-04-01 10:08:24
2575,1,2010-05-15 06:50:38
3700,0,2010-04-02 04:21:01
3700,0,2010-04-02 04:26:37
3700,11,2010-05-04 05:33:59
3700,9,2010-05-04 05:57:35
3700,9,2010-05-04 05:57:50
3700,9,2010-05-04 05:57:54
3700,1,2010-05-19 05:58:23
3344,0,2010-04-02 09:37:23
3344,11,2010-04-27 05:07:43
3344,13,2010-04-27 05:45:55
3344,11,2010-04-28 11:45:48
3344,9,2010-04-28 11:53:24
3344,1,2010-05-13 11:53:44
2835,0,2010-04-06 12:02:19
2835,11,2010-04-07 04:42:08
2835,9,2010-04-07 05:54:01
2835,1,2010-05-20 12:10:34
1940,5,2010-04-07 05:55:57
1940,0,2010-04-07 05:57:25
