caseId,activity,timestamp,lifecycle
1221,6,2017-02-13 14:50:53,start
1221,25,2017-02-13 14:50:53,start
1221,25,2017-02-13 14:50:53,complete
1221,6,2017-02-13 14:50:53,complete
1221,18,2017-02-13 14:50:53,start
1221,46,2017-02-13 14:50:53,start
1221,21,2017-02-13 14:50:53,start
1221,21,2017-02-13 14:50:53,complete
1221,46,2017-02-13 14:50:53,complete
1221,20,2017-02-13 14:50:53,start
1221,20,2017-02-13 14:50:53,complete
1221,18,2017-02-13 14:50:53,complete
890,0,2017-02-13 14:50:53,start
890,19,2017-02-13 14:50:53,start
890,19,2017-02-13 14:50:53,complete
890,24,2017-02-13 14:50:53,start
890,24,2017-02-13 14:50:53,complete
890,28,2017-02-13 14:50:53,start
890,28,2017-02-13 14:50:53,complete
890,0,2017-02-13 14:50:53,complete
890,7,2017-02-13 14:50:53,start
890,33,2017-02-13 14:50:53,start
890,33,2017-02-13 14:50:53,complete
890,7,2017-02-13 14:50:53,complete
890,10,2017-02-13 14:50:53,start
890,35,2017-02-13 14:50:53,start
890,35,2017-02-13 14:50:53,complete
890,10,2017-02-13 14:50:53,complete
890,3,2017-02-13 14:50:53,start
890,42,2017-02-13 14:50:53,start
890,29,2017-02-13 14:50:53,start
890,29,2017-02-13 14:50:53,complete
890,21,2017-02-13 14:50:53,start
890,21,2017-02-13 14:50:53,complete
890,42,2017-02-13 14:50:53,complete
890,20,2017-02-13 14:50:53,start
890,20,2017-02-13 14:50:53,complete
890,3,2017-02-13 14:50:53,complete
1488,0,2017-02-13 14:50:54,start
1488,19,2017-02-13 14:50:54,start
1488,19,2017-02-13 14:50:54,complete
1488,24,2017-02-13 14:50:54,start
1488,24,2017-02-13 14:50:54,complete
1488,28,2017-02-13 14:50:54,start
1488,28,2017-02-13 14:50:54,complete
1488,0,2017-02-13 14:50:54,complete
1488,10,2017-02-13 14:50:54,start
1488,35,2017-02-13 14:50:54,start
1488,35,2017-02-13 14:50:54,complete
1488,10,2017-02-13 14:50:54,complete
1488,5,2017-02-13 14:50:54,start
1488,43,2017-02-13 14:50:54,start
1488,30,2017-02-13 14:50:54,start
1488,30,2017-02-13 14:50:54,complete
1488,29,2017-02-13 14:50:54,start
1488,29,2017-02-13 14:50:54,complete
1488,21,2017-02-13 14:50:54,start
1488,21,2017-02-13 14:50:54,complete
1488,43,2017-02-13 14:50:54,complete
1488,5,2017-02-13 14:50:54,complete
1488,4,2017-02-13 14:50:54,start
1488,31,2017-02-13 14:50:54,start
1488,31,2017-02-13 14:50:54,complete
1488,4,2017-02-13 14:50:54,complete
1488,17,2017-02-13 14:50:54,start
1488,45,2017-02-13 14:50:54,start
1488,45,2017-02-13 14:50:54,complete
1488,17,2017-02-13 14:50:54,complete
1089,0,2017-02-13 14:50:53,start
1089,19,2017-02-13 14:50:53,start
1089,19,2017-02-13 14:50:53,complete
1089,24,2017-02-13 14:50:53,start
1089,24,2017-02-13 14:50:53,complete
1089,28,2017-02-13 14:50:53,start
1089,28,2017-02-13 14:50:53,complete
1089,0,2017-02-13 14:50:53,complete
1089,7,2017-02-13 14:50:53,start
1089,33,2017-02-13 14:50:53,start
1089,33,2017-02-13 14:50:53,complete
1089,7,2017-02-13 14:50:53,complete
1089,6,2017-02-13 14:50:53,start
1089,25,2017-02-13 14:50:53,start
1089,25,2017-02-13 14:50:53,complete
1089,6,2017-02-13 14:50:53,complete
1089,11,2017-02-13 14:50:53,start
1089,44,2017-02-13 14:50:53,start
1089,44,2017-02-13 14:50:53,complete
1089,36,2017-02-13 14:50:53,start
1089,36,2017-02-13 14:50:53,complete
1089,11,2017-02-13 14:50:53,complete
3,0,2017-02-13 14:50:51,start
3,19,2017-02-13 14:50:51,start
3,19,2017-02-13 14:50:51,complete
3,24,2017-02-13 14:50:51,start
3,24,2017-02-13 14:50:51,complete
3,28,2017-02-13 14:50:51,start
3,28,2017-02-13 14:50:51,complete
3,0,2017-02-13 14:50:51,complete
3,2,2017-02-13 14:50:51,start
3,26,2017-02-13 14:50:51,start
3,26,2017-02-13 14:50:51,complete
3,37,2017-02-13 14:50:51,start
3,37,2017-02-13 14:50:51,complete
3,25,2017-02-13 14:50:51,start
3,25,2017-02-13 14:50:51,complete
3,2,2017-02-13 14:50:51,complete
3,2,2017-02-13 14:50:51,start
3,26,2017-02-13 14:50:51,start
3,26,2017-02-13 14:50:51,complete
3,37,2017-02-13 14:50:51,start
3,37,2017-02-13 14:50:51,complete
3,25,2017-02-13 14:50:51,start
3,25,2017-02-13 14:50:51,complete
3,2,2017-02-13 14:50:51,complete
3,5,2017-02-13 14:50:51,start
3,43,2017-02-13 14:50:51,start
3,30,2017-02-13 14:50:51,start
3,30,2017-02-13 14:50:51,complete
3,43,2017-02-13 14:50:51,complete
3,32,2017-02-13 14:50:51,start
3,32,2017-02-13 14:50:51,complete
3,5,2017-02-13 14:50:51,complete
3,18,2017-02-13 14:50:51,start
3,46,2017-02-13 14:50:51,start
3,21,2017-02-13 14:50:51,start
3,21,2017-02-13 14:50:51,complete
3,46,2017-02-13 14:50:51,complete
3,20,2017-02-13 14:50:51,start
3,20,2017-02-13 14:50:51,complete
3,18,2017-02-13 14:50:51,complete
1861,0,2017-02-13 14:50:54,start
1861,19,2017-02-13 14:50:54,start
1861,19,2017-02-13 14:50:54,complete
1861,24,2017-02-13 14:50:54,start
1861,24,2017-02-13 14:50:54,complete
1861,28,2017-02-13 14:50:54,start
1861,28,2017-02-13 14:50:54,complete
1861,0,2017-02-13 14:50:54,complete
1861,2,2017-02-13 14:50:54,start
1861,26,2017-02-13 14:50:54,start
1861,26,2017-02-13 14:50:54,complete
1861,37,2017-02-13 14:50:54,start
1861,37,2017-02-13 14:50:54,complete
1861,25,2017-02-13 14:50:54,start
1861,25,2017-02-13 14:50:54,complete
1861,2,2017-02-13 14:50:54,complete
1861,11,2017-02-13 14:50:54,start
1861,44,2017-02-13 14:50:54,start
1861,44,2017-02-13 14:50:54,complete
1861,36,2017-02-13 14:50:54,start
1861,36,2017-02-13 14:50:54,complete
1861,11,2017-02-13 14:50:54,complete
1861,4,2017-02-13 14:50:54,start
1861,31,2017-02-13 14:50:54,start
1861,31,2017-02-13 14:50:54,complete
1861,4,2017-02-13 14:50:54,complete
1861,14,2017-02-13 14:50:54,start
1861,14,2017-02-13 14:50:54,complete
1861,3,2017-02-13 14:50:54,start
1861,42,2017-02-13 14:50:54,start
1861,29,2017-02-13 14:50:54,start
1861,29,2017-02-13 14:50:54,complete
1861,21,2017-02-13 14:50:54,start
1861,21,2017-02-13 14:50:54,complete
1861,42,2017-02-13 14:50:54,complete
1861,20,2017-02-13 14:50:54,start
1861,20,2017-02-13 14:50:54,complete
1861,3,2017-02-13 14:50:54,complete
331,0,2017-02-13 14:50:52,start
331,19,2017-02-13 14:50:52,start
331,19,2017-02-13 14:50:52,complete
331,24,2017-02-13 14:50:52,start
331,24,2017-02-13 14:50:52,complete
331,28,2017-02-13 14:50:52,start
331,28,2017-02-13 14:50:52,complete
331,0,2017-02-13 14:50:52,complete
331,2,2017-02-13 14:50:52,start
331,26,2017-02-13 14:50:52,start
331,26,2017-02-13 14:50:52,complete
331,37,2017-02-13 14:50:52,start
331,37,2017-02-13 14:50:52,complete
331,25,2017-02-13 14:50:52,start
331,25,2017-02-13 14:50:52,complete
331,2,2017-02-13 14:50:52,complete
331,5,2017-02-13 14:50:52,start
331,43,2017-02-13 14:50:52,start
331,30,2017-02-13 14:50:52,start
331,30,2017-02-13 14:50:52,complete
331,43,2017-02-13 14:50:52,complete
331,32,2017-02-13 14:50:52,start
331,32,2017-02-13 14:50:52,complete
331,5,2017-02-13 14:50:52,complete
331,14,2017-02-13 14:50:52,start
331,14,2017-02-13 14:50:52,complete
331,18,2017-02-13 14:50:52,start
331,46,2017-02-13 14:50:52,start
331,21,2017-02-13 14:50:52,start
331,21,2017-02-13 14:50:52,complete
331,46,2017-02-13 14:50:52,complete
331,20,2017-02-13 14:50:52,start
331,20,2017-02-13 14:50:52,complete
331,18,2017-02-13 14:50:52,complete
2375,0,2017-02-13 14:50:55,start
2375,19,2017-02-13 14:50:55,start
2375,19,2017-02-13 14:50:55,complete
2375,24,2017-02-13 14:50:55,start
2375,24,2017-02-13 14:50:55,complete
2375,28,2017-02-13 14:50:55,start
2375,28,2017-02-13 14:50:55,complete
2375,0,2017-02-13 14:50:55,complete
2375,16,2017-02-13 14:50:55,start
2375,41,2017-02-13 14:50:55,start
2375,41,2017-02-13 14:50:55,complete
2375,16,2017-02-13 14:50:55,complete
2375,2,2017-02-13 14:50:55,start
2375,26,2017-02-13 14:50:55,start
2375,26,2017-02-13 14:50:55,complete
2375,37,2017-02-13 14:50:55,start
2375,37,2017-02-13 14:50:55,complete
2375,25,2017-02-13 14:50:55,start
2375,25,2017-02-13 14:50:55,complete
2375,2,2017-02-13 14:50:55,complete
2375,12,2017-02-13 14:50:55,start
2375,12,2017-02-13 14:50:55,complete
2375,17,2017-02-13 14:50:55,start
2375,45,2017-02-13 14:50:55,start
2375,45,2017-02-13 14:50:55,complete
2375,17,2017-02-13 14:50:55,complete
1509,0,2017-02-13 14:50:54,start
1509,19,2017-02-13 14:50:54,start
1509,19,2017-02-13 14:50:54,complete
1509,24,2017-02-13 14:50:54,start
1509,24,2017-02-13 14:50:54,complete
1509,28,2017-02-13 14:50:54,start
1509,28,2017-02-13 14:50:54,complete
1509,0,2017-02-13 14:50:54,complete
1509,10,2017-02-13 14:50:54,start
1509,35,2017-02-13 14:50:54,start
1509,35,2017-02-13 14:50:54,complete
1509,10,2017-02-13 14:50:54,complete
1509,5,2017-02-13 14:50:54,start
1509,43,2017-02-13 14:50:54,start
1509,30,2017-02-13 14:50:54,start
1509,30,2017-02-13 14:50:54,complete
1509,29,2017-02-13 14:50:54,start
1509,29,2017-02-13 14:50:54,complete
1509,21,2017-02-13 14:50:54,start
1509,21,2017-02-13 14:50:54,complete
1509,43,2017-02-13 14:50:54,complete
1509,5,2017-02-13 14:50:54,complete
1509,12,2017-02-13 14:50:54,start
1509,12,2017-02-13 14:50:54,complete
1509,17,2017-02-13 14:50:54,start
1509,45,2017-02-13 14:50:54,start
1509,45,2017-02-13 14:50:54,complete
1509,17,2017-02-13 14:50:54,complete
2335,0,2017-02-13 14:50:55,start
2335,19,2017-02-13 14:50:55,start
2335,19,2017-02-13 14:50:55,complete
2335,24,2017-02-13 14:50:55,start
2335,24,2017-02-13 14:50:55,complete
2335,28,2017-02-13 14:50:55,start
2335,28,2017-02-13 14:50:55,complete
2335,0,2017-02-13 14:50:55,complete
2335,16,2017-02-13 14:50:55,start
2335,41,2017-02-13 14:50:55,start
2335,41,2017-02-13 14:50:55,complete
2335,16,2017-02-13 14:50:55,complete
2335,2,2017-02-13 14:50:55,start
2335,26,2017-02-13 14:50:55,start
2335,26,2017-02-13 14:50:55,complete
2335,37,2017-02-13 14:50:55,start
2335,37,2017-02-13 14:50:55,complete
2335,25,2017-02-13 14:50:55,start
2335,25,2017-02-13 14:50:55,complete
2335,2,2017-02-13 14:50:55,complete
2335,2,2017-02-13 14:50:55,start
2335,26,2017-02-13 14:50:55,start
2335,26,2017-02-13 14:50:55,complete
2335,37,2017-02-13 14:50:55,start
2335,37,2017-02-13 14:50:55,complete
2335,25,2017-02-13 14:50:55,start
2335,25,2017-02-13 14:50:55,complete
2335,2,2017-02-13 14:50:55,complete
2335,11,2017-02-13 14:50:55,start
2335,44,2017-02-13 14:50:55,start
2335,44,2017-02-13 14:50:55,complete
2335,36,2017-02-13 14:50:55,start
2335,36,2017-02-13 14:50:55,complete
2335,11,2017-02-13 14:50:55,complete
159,0,2017-02-13 14:50:52,start
159,19,2017-02-13 14:50:52,start
159,19,2017-02-13 14:50:52,complete
159,24,2017-02-13 14:50:52,start
159,24,2017-02-13 14:50:52,complete
159,28,2017-02-13 14:50:52,start
159,28,2017-02-13 14:50:52,complete
159,0,2017-02-13 14:50:52,complete
159,2,2017-02-13 14:50:52,start
159,26,2017-02-13 14:50:52,start
159,26,2017-02-13 14:50:52,complete
159,37,2017-02-13 14:50:52,start
159,37,2017-02-13 14:50:52,complete
159,25,2017-02-13 14:50:52,start
159,25,2017-02-13 14:50:52,complete
159,2,2017-02-13 14:50:52,complete
159,10,2017-02-13 14:50:52,start
159,35,2017-02-13 14:50:52,start
159,35,2017-02-13 14:50:52,complete
159,10,2017-02-13 14:50:52,complete
159,13,2017-02-13 14:50:52,start
159,39,2017-02-13 14:50:52,start
159,39,2017-02-13 14:50:52,complete
159,13,2017-02-13 14:50:52,complete
159,17,2017-02-13 14:50:52,start
159,45,2017-02-13 14:50:52,start
159,45,2017-02-13 14:50:52,complete
159,17,2017-02-13 14:50:52,complete
9,0,2017-02-13 14:50:51,start
9,19,2017-02-13 14:50:51,start
9,19,2017-02-13 14:50:51,complete
9,24,2017-02-13 14:50:51,start
9,24,2017-02-13 14:50:51,complete
9,28,2017-02-13 14:50:51,start
9,28,2017-02-13 14:50:51,complete
9,0,2017-02-13 14:50:51,complete
9,2,2017-02-13 14:50:51,start
9,26,2017-02-13 14:50:51,start
9,26,2017-02-13 14:50:51,complete
9,37,2017-02-13 14:50:51,start
9,37,2017-02-13 14:50:51,complete
9,25,2017-02-13 14:50:51,start
9,25,2017-02-13 14:50:51,complete
9,2,2017-02-13 14:50:51,complete
9,2,2017-02-13 14:50:51,start
9,26,2017-02-13 14:50:51,start
9,26,2017-02-13 14:50:51,complete
9,37,2017-02-13 14:50:51,start
9,37,2017-02-13 14:50:51,complete
9,25,2017-02-13 14:50:51,start
9,25,2017-02-13 14:50:51,complete
9,2,2017-02-13 14:50:51,complete
9,11,2017-02-13 14:50:51,start
9,44,2017-02-13 14:50:51,start
9,44,2017-02-13 14:50:51,complete
9,36,2017-02-13 14:50:51,start
9,36,2017-02-13 14:50:51,complete
9,11,2017-02-13 14:50:51,complete
9,11,2017-02-13 14:50:51,start
9,44,2017-02-13 14:50:51,start
9,44,2017-02-13 14:50:51,complete
9,36,2017-02-13 14:50:51,start
9,36,2017-02-13 14:50:51,complete
9,11,2017-02-13 14:50:51,complete
267,0,2017-02-13 14:50:52,start
267,19,2017-02-13 14:50:52,start
267,19,2017-02-13 14:50:52,complete
267,24,2017-02-13 14:50:52,start
267,24,2017-02-13 14:50:52,complete
267,28,2017-02-13 14:50:52,start
267,28,2017-02-13 14:50:52,complete
267,0,2017-02-13 14:50:52,complete
267,2,2017-02-13 14:50:52,start
267,26,2017-02-13 14:50:52,start
267,26,2017-02-13 14:50:52,complete
267,37,2017-02-13 14:50:52,start
267,37,2017-02-13 14:50:52,complete
267,25,2017-02-13 14:50:52,start
267,25,2017-02-13 14:50:52,complete
267,2,2017-02-13 14:50:52,complete
267,5,2017-02-13 14:50:52,start
267,43,2017-02-13 14:50:52,start
267,30,2017-02-13 14:50:52,start
267,30,2017-02-13 14:50:52,complete
267,43,2017-02-13 14:50:52,complete
267,32,2017-02-13 14:50:52,start
267,27,2017-02-13 14:50:52,start
267,27,2017-02-13 14:50:52,complete
267,32,2017-02-13 14:50:52,complete
267,5,2017-02-13 14:50:52,complete
267,5,2017-02-13 14:50:52,start
267,43,2017-02-13 14:50:52,start
267,30,2017-02-13 14:50:52,start
267,30,2017-02-13 14:50:52,complete
267,43,2017-02-13 14:50:52,complete
267,32,2017-02-13 14:50:52,start
267,32,2017-02-13 14:50:52,complete
267,5,2017-02-13 14:50:52,complete
267,18,2017-02-13 14:50:52,start
267,46,2017-02-13 14:50:52,start
267,21,2017-02-13 14:50:52,start
267,21,2017-02-13 14:50:52,complete
267,46,2017-02-13 14:50:52,complete
267,20,2017-02-13 14:50:52,start
267,20,2017-02-13 14:50:52,complete
267,18,2017-02-13 14:50:52,complete
1293,0,2017-02-13 14:50:54,start
1293,19,2017-02-13 14:50:54,start
1293,19,2017-02-13 14:50:54,complete
1293,24,2017-02-13 14:50:54,start
1293,24,2017-02-13 14:50:54,complete
1293,28,2017-02-13 14:50:54,start
1293,28,2017-02-13 14:50:54,complete
1293,0,2017-02-13 14:50:54,complete
1293,4,2017-02-13 14:50:54,start
1293,31,2017-02-13 14:50:54,start
1293,31,2017-02-13 14:50:54,complete
1293,4,2017-02-13 14:50:54,complete
1293,12,2017-02-13 14:50:54,start
1293,12,2017-02-13 14:50:54,complete
1293,13,2017-02-13 14:50:54,start
1293,39,2017-02-13 14:50:54,start
1293,39,2017-02-13 14:50:54,complete
1293,13,2017-02-13 14:50:54,complete
1293,17,2017-02-13 14:50:54,start
1293,45,2017-02-13 14:50:54,start
1293,45,2017-02-13 14:50:54,complete
1293,17,2017-02-13 14:50:54,complete
1913,0,2017-02-13 14:50:54,start
1913,19,2017-02-13 14:50:54,start
1913,19,2017-02-13 14:50:54,complete
1913,24,2017-02-13 14:50:54,start
1913,24,2017-02-13 14:50:54,complete
1913,28,2017-02-13 14:50:54,start
1913,28,2017-02-13 14:50:54,complete
1913,0,2017-02-13 14:50:54,complete
1913,2,2017-02-13 14:50:54,start
1913,26,2017-02-13 14:50:54,start
1913,26,2017-02-13 14:50:54,complete
1913,37,2017-02-13 14:50:54,start
1913,37,2017-02-13 14:50:54,complete
1913,25,2017-02-13 14:50:54,start
1913,25,2017-02-13 14:50:54,complete
1913,2,2017-02-13 14:50:54,complete
1913,11,2017-02-13 14:50:54,start
