org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
10913,COMPLETE,O_CREATED,2012-02-14 15:53:53.820000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10913,COMPLETE,O_SENT,2012-02-14 15:53:53.874000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10913,COMPLETE,O_SELECTED,2012-02-14 15:54:56.989000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10913,COMPLETE,O_CANCELLED,2012-02-14 15:54:56.989000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10913,COMPLETE,O_CREATED,2012-02-14 15:54:58.666000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10913,COMPLETE,O_SENT,2012-02-14 15:54:58.699000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
11259,COMPLETE,O_SENT_BACK,2012-02-21 10:32:23.296000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10138,COMPLETE,O_SELECTED,2012-02-24 08:04:12.837000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10138,COMPLETE,O_CANCELLED,2012-02-24 08:04:12.837000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10138,COMPLETE,O_CREATED,2012-02-24 08:04:17.469000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10138,COMPLETE,O_SENT,2012-02-24 08:04:17.539000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10138,COMPLETE,O_ACCEPTED,2012-02-24 08:05:34.256000+00:00,2012-02-14 12:04:33.752000+01:00,209257,30000
10889,COMPLETE,O_SELECTED,2011-11-05 12:17:37.480000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10889,COMPLETE,O_CREATED,2011-11-05 12:17:38.661000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10889,COMPLETE,O_SENT,2011-11-05 12:17:38.689000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10913,COMPLETE,O_SELECTED,2011-11-09 17:28:48.253000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10913,COMPLETE,O_CANCELLED,2011-11-09 17:28:48.253000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10913,COMPLETE,O_CREATED,2011-11-09 17:28:49.656000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10913,COMPLETE,O_SENT,2011-11-09 17:28:49.734000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
11259,COMPLETE,O_SENT_BACK,2011-11-15 12:03:18.783000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
10138,COMPLETE,O_ACCEPTED,2011-11-16 13:56:54.899000+00:00,2011-11-05 10:21:38.686000+01:00,182401,20000
11200,COMPLETE,O_SELECTED,2011-10-05 17:49:09.171000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_CREATED,2011-10-05 17:49:57.003000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_SENT,2011-10-05 17:49:57.064000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_CANCELLED,2011-10-05 17:51:29.201000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_SELECTED,2011-10-05 17:51:29.201000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_CREATED,2011-10-05 17:51:30.738000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_SENT,2011-10-05 17:51:30.765000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_CANCELLED,2011-10-05 17:53:38.323000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_SELECTED,2011-10-05 17:53:38.323000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_CREATED,2011-10-05 17:53:39.006000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11200,COMPLETE,O_SENT,2011-10-05 17:53:39.040000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
112,COMPLETE,O_CANCELLED,2011-11-05 08:16:12.323000+00:00,2011-10-05 19:18:31.409000+02:00,174884,8500
11120,COMPLETE,O_SELECTED,2011-10-03 07:26:10.575000+00:00,2011-10-01 19:14:15.425000+02:00,173790,5000
11120,COMPLETE,O_CREATED,2011-10-03 07:26:11.521000+00:00,2011-10-01 19:14:15.425000+02:00,173790,5000
11120,COMPLETE,O_SENT,2011-10-03 07:26:11.544000+00:00,2011-10-01 19:14:15.425000+02:00,173790,5000
10789,COMPLETE,O_SENT_BACK,2011-10-07 10:37:07.523000+00:00,2011-10-01 19:14:15.425000+02:00,173790,5000
10609,COMPLETE,O_ACCEPTED,2011-10-10 12:22:35.594000+00:00,2011-10-01 19:14:15.425000+02:00,173790,5000
11169,COMPLETE,O_SELECTED,2011-11-07 11:43:09.310000+00:00,2011-11-04 16:07:26.751000+01:00,182260,17000
11169,COMPLETE,O_CREATED,2011-11-07 11:43:10.946000+00:00,2011-11-04 16:07:26.751000+01:00,182260,17000
11169,COMPLETE,O_SENT,2011-11-07 11:43:10.997000+00:00,2011-11-04 16:07:26.751000+01:00,182260,17000
112,COMPLETE,O_CANCELLED,2011-12-08 08:15:19.088000+00:00,2011-11-04 16:07:26.751000+01:00,182260,17000
11000,COMPLETE,O_SELECTED,2011-10-14 14:30:06.455000+00:00,2011-10-13 22:29:22.251000+02:00,176849,20000
11000,COMPLETE,O_CREATED,2011-10-14 14:30:07.768000+00:00,2011-10-13 22:29:22.251000+02:00,176849,20000
11000,COMPLETE,O_SENT,2011-10-14 14:30:07.813000+00:00,2011-10-13 22:29:22.251000+02:00,176849,20000
11122,COMPLETE,O_CANCELLED,2011-10-19 15:32:21.286000+00:00,2011-10-13 22:29:22.251000+02:00,176849,20000
10913,COMPLETE,O_SELECTED,2011-10-17 16:49:32.903000+00:00,2011-10-16 01:19:06.999000+02:00,177254,15000
10913,COMPLETE,O_CREATED,2011-10-17 16:50:20.610000+00:00,2011-10-16 01:19:06.999000+02:00,177254,15000
10913,COMPLETE,O_SENT,2011-10-17 16:50:20.633000+00:00,2011-10-16 01:19:06.999000+02:00,177254,15000
11029,COMPLETE,O_SENT_BACK,2011-10-31 09:15:25.702000+00:00,2011-10-16 01:19:06.999000+02:00,177254,15000
10972,COMPLETE,O_DECLINED,2011-11-03 16:37:23.364000+00:00,2011-10-16 01:19:06.999000+02:00,177254,15000
10932,COMPLETE,O_SELECTED,2011-12-23 13:00:14.114000+00:00,2011-12-22 22:25:42.575000+01:00,195262,25000
10932,COMPLETE,O_CREATED,2011-12-23 13:00:16.779000+00:00,2011-12-22 22:25:42.575000+01:00,195262,25000
10932,COMPLETE,O_SENT,2011-12-23 13:00:16.882000+00:00,2011-12-22 22:25:42.575000+01:00,195262,25000
11259,COMPLETE,O_SENT_BACK,2012-01-06 08:54:58.380000+00:00,2011-12-22 22:25:42.575000+01:00,195262,25000
10629,COMPLETE,O_ACCEPTED,2012-01-12 13:03:32.770000+00:00,2011-12-22 22:25:42.575000+01:00,195262,25000
11169,COMPLETE,O_SELECTED,2011-11-07 18:57:45.955000+00:00,2011-11-06 11:57:01.577000+01:00,182554,6000
11169,COMPLETE,O_CREATED,2011-11-07 18:57:47.123000+00:00,2011-11-06 11:57:01.577000+01:00,182554,6000
11169,COMPLETE,O_SENT,2011-11-07 18:57:47.148000+00:00,2011-11-06 11:57:01.577000+01:00,182554,6000
11181,COMPLETE,O_CANCELLED,2011-11-15 19:21:08.705000+00:00,2011-11-06 11:57:01.577000+01:00,182554,6000
11202,COMPLETE,O_SELECTED,2011-10-27 16:03:04.614000+00:00,2011-10-27 16:31:28.943000+02:00,180298,30000
11202,COMPLETE,O_CREATED,2011-10-27 16:03:05.485000+00:00,2011-10-27 16:31:28.943000+02:00,180298,30000
11202,COMPLETE,O_SENT,2011-10-27 16:03:05.520000+00:00,2011-10-27 16:31:28.943000+02:00,180298,30000
11049,COMPLETE,O_SENT_BACK,2011-11-04 10:13:18.614000+00:00,2011-10-27 16:31:28.943000+02:00,180298,30000
10138,COMPLETE,O_ACCEPTED,2011-11-08 11:37:15.375000+00:00,2011-10-27 16:31:28.943000+02:00,180298,30000
11202,COMPLETE,O_SELECTED,2012-02-10 14:17:56.546000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_CREATED,2012-02-10 14:17:57.641000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_SENT,2012-02-10 14:17:57.720000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_CANCELLED,2012-02-13 13:55:30.209000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_SELECTED,2012-02-13 13:55:30.210000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_CREATED,2012-02-13 13:55:31.126000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_SENT,2012-02-13 13:55:31.155000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11049,COMPLETE,O_SENT_BACK,2012-02-16 09:58:15.526000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_CANCELLED,2012-02-24 08:08:48.042000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_SELECTED,2012-02-24 08:08:48.043000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_CREATED,2012-02-24 08:08:49.507000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_SENT,2012-02-24 08:08:49.590000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11049,COMPLETE,O_SENT_BACK,2012-03-06 09:52:22.077000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
10972,COMPLETE,O_ACCEPTED,2012-03-08 08:13:52.854000+00:00,2012-02-10 14:39:42.547000+01:00,208124,20000
11119,COMPLETE,O_SELECTED,2011-11-28 17:39:12.815000+00:00,2011-11-27 14:48:03.865000+01:00,189331,41700
11119,COMPLETE,O_CREATED,2011-11-28 17:39:14.330000+00:00,2011-11-27 14:48:03.865000+01:00,189331,41700
11119,COMPLETE,O_SENT,2011-11-28 17:39:14.364000+00:00,2011-11-27 14:48:03.865000+01:00,189331,41700
10899,COMPLETE,O_SENT_BACK,2011-12-08 09:31:45.602000+00:00,2011-11-27 14:48:03.865000+01:00,189331,41700
10972,COMPLETE,O_DECLINED,2011-12-12 09:11:04.370000+00:00,2011-11-27 14:48:03.865000+01:00,189331,41700
11169,COMPLETE,O_SELECTED,2012-02-02 13:02:09.824000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
11169,COMPLETE,O_CREATED,2012-02-02 13:02:11.449000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
11169,COMPLETE,O_SENT,2012-02-02 13:02:11.481000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
10912,COMPLETE,O_CANCELLED,2012-02-04 12:21:21.351000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
10912,COMPLETE,O_SELECTED,2012-02-04 12:21:21.351000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
10912,COMPLETE,O_CREATED,2012-02-04 12:21:22.952000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
10912,COMPLETE,O_SENT,2012-02-04 12:21:22.986000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
10899,COMPLETE,O_SENT_BACK,2012-02-13 10:54:15.645000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
10972,COMPLETE,O_ACCEPTED,2012-02-14 10:33:00.466000+00:00,2012-02-01 21:51:59.169000+01:00,205760,8000
11200,COMPLETE,O_SELECTED,2011-11-07 12:08:31.319000+00:00,2011-11-06 13:25:46.517000+01:00,182575,5000
11200,COMPLETE,O_CREATED,2011-11-07 12:08:32.544000+00:00,2011-11-06 13:25:46.517000+01:00,182575,5000
11200,COMPLETE,O_SENT,2011-11-07 12:08:32.568000+00:00,2011-11-06 13:25:46.517000+01:00,182575,5000
11029,COMPLETE,O_SENT_BACK,2011-11-16 09:00:12.968000+00:00,2011-11-06 13:25:46.517000+01:00,182575,5000
10609,COMPLETE,O_ACCEPTED,2011-11-17 14:13:59.748000+00:00,2011-11-06 13:25:46.517000+01:00,182575,5000
10861,COMPLETE,O_SELECTED,2012-02-08 14:46:07.206000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10861,COMPLETE,O_CREATED,2012-02-08 14:46:07.835000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10861,COMPLETE,O_SENT,2012-02-08 14:46:07.860000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10899,COMPLETE,O_SENT_BACK,2012-02-15 16:51:50.721000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10935,COMPLETE,O_CANCELLED,2012-02-20 18:31:54.173000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10935,COMPLETE,O_SELECTED,2012-02-20 18:31:54.173000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10935,COMPLETE,O_CREATED,2012-02-20 18:31:55.302000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10935,COMPLETE,O_SENT,2012-02-20 18:31:55.329000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10809,COMPLETE,O_CANCELLED,2012-02-22 10:29:47.193000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10809,COMPLETE,O_SELECTED,2012-02-22 10:29:47.193000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10809,COMPLETE,O_CREATED,2012-02-22 10:29:48.667000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10809,COMPLETE,O_SENT,2012-02-22 10:29:48.709000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10809,COMPLETE,O_SENT_BACK,2012-02-22 11:42:07.504000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10809,COMPLETE,O_ACCEPTED,2012-02-22 12:04:31.964000+00:00,2012-02-07 20:50:17.187000+01:00,207281,20000
10910,COMPLETE,O_SELECTED,2011-11-23 14:04:42.925000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10910,COMPLETE,O_CREATED,2011-11-23 14:04:43.873000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10910,COMPLETE,O_SENT,2011-11-23 14:04:43.921000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10971,COMPLETE,O_CANCELLED,2011-12-16 12:52:14.287000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10971,COMPLETE,O_SELECTED,2011-12-16 12:52:14.287000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10971,COMPLETE,O_CREATED,2011-12-16 12:52:15.418000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
10971,COMPLETE,O_SENT,2011-12-16 12:52:15.446000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
112,COMPLETE,O_CANCELLED,2012-01-16 08:15:20.576000+00:00,2011-11-23 14:38:29.147000+01:00,188452,8000
11181,COMPLETE,O_SELECTED,2012-01-09 08:56:07.757000+00:00,2012-01-08 11:12:44.054000+01:00,198969,13247
11181,COMPLETE,O_CREATED,2012-01-09 08:56:10.591000+00:00,2012-01-08 11:12:44.054000+01:00,198969,13247
11181,COMPLETE,O_SENT,2012-01-09 08:56:10.673000+00:00,2012-01-08 11:12:44.054000+01:00,198969,13247
10789,COMPLETE,O_SENT_BACK,2012-01-13 15:25:07.795000+00:00,2012-01-08 11:12:44.054000+01:00,198969,13247
10809,COMPLETE,O_DECLINED,2012-01-18 07:48:20.389000+00:00,2012-01-08 11:12:44.054000+01:00,198969,13247
11201,COMPLETE,O_SELECTED,2011-11-11 15:14:01.674000+00:00,2011-11-10 13:52:38.758000+01:00,183910,4000
11201,COMPLETE,O_CREATED,2011-11-11 15:14:03.103000+00:00,2011-11-10 13:52:38.758000+01:00,183910,4000
11201,COMPLETE,O_SENT,2011-11-11 15:14:03.127000+00:00,2011-11-10 13:52:38.758000+01:00,183910,4000
11049,COMPLETE,O_SENT_BACK,2011-11-22 10:02:21.049000+00:00,2011-11-10 13:52:38.758000+01:00,183910,4000
10629,COMPLETE,O_DECLINED,2011-11-24 14:28:09.620000+00:00,2011-11-10 13:52:38.758000+01:00,183910,4000
10982,COMPLETE,O_SELECTED,2012-02-06 17:57:25.416000+00:00,2012-02-06 12:20:29.684000+01:00,206745,12500
10982,COMPLETE,O_CREATED,2012-02-06 17:57:26.604000+00:00,2012-02-06 12:20:29.684000+01:00,206745,12500
10982,COMPLETE,O_SENT,2012-02-06 17:57:26.650000+00:00,2012-02-06 12:20:29.684000+01:00,206745,12500
112,COMPLETE,O_CANCELLED,2012-03-08 08:15:33.805000+00:00,2012-02-06 12:20:29.684000+01:00,206745,12500
10935,COMPLETE,O_SELECTED,2012-02-20 10:38:16.467000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10935,COMPLETE,O_CREATED,2012-02-20 10:38:17.392000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10935,COMPLETE,O_SENT,2012-02-20 10:38:17.413000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10933,COMPLETE,O_CANCELLED,2012-02-21 19:28:42.633000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10933,COMPLETE,O_SELECTED,2012-02-21 19:28:42.633000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10933,COMPLETE,O_CREATED,2012-02-21 19:28:43.937000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10933,COMPLETE,O_SENT,2012-02-21 19:28:43.961000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10899,COMPLETE,O_SENT_BACK,2012-03-02 09:07:47.006000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10609,COMPLETE,O_DECLINED,2012-03-07 08:14:13.075000+00:00,2012-02-19 19:48:39.420000+01:00,210890,6000
10861,COMPLETE,O_SELECTED,2012-02-08 14:10:55.672000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_CREATED,2012-02-08 14:10:56.932000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_SENT,2012-02-08 14:10:56.953000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_SELECTED,2012-02-08 14:18:04.084000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_CANCELLED,2012-02-08 14:18:04.084000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_CREATED,2012-02-08 14:18:05.265000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_SENT,2012-02-08 14:18:05.290000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
11259,COMPLETE,O_SENT_BACK,2012-02-14 13:36:31.118000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
10861,COMPLETE,O_DECLINED,2012-02-15 09:50:30.983000+00:00,2012-02-08 11:57:53.126000+01:00,207407,5000
11169,COMPLETE,O_SELECTED,2011-11-15 12:06:16.441000+00:00,2011-11-13 09:54:31.865000+01:00,184928,20000
11169,COMPLETE,O_CREATED,2011-11-15 12:06:17.751000+00:00,2011-11-13 09:54:31.865000+01:00,184928,20000
11169,COMPLETE,O_SENT,2011-11-15 12:06:17.784000+00:00,2011-11-13 09:54:31.865000+01:00,184928,20000
112,COMPLETE,O_CANCELLED,2011-12-16 08:15:17.379000+00:00,2011-11-13 09:54:31.865000+01:00,184928,20000
11169,COMPLETE,O_SELECTED,2011-11-16 13:27:37.523000+00:00,2011-11-15 22:12:38.793000+01:00,185722,15000
11169,COMPLETE,O_CREATED,2011-11-16 13:27:38.862000+00:00,2011-11-15 22:12:38.793000+01:00,185722,15000
11169,COMPLETE,O_SENT,2011-11-16 13:27:38.894000+00:00,2011-11-15 22:12:38.793000+01:00,185722,15000
11259,COMPLETE,O_SENT_BACK,2011-12-02 09:46:25.268000+00:00,2011-11-15 22:12:38.793000+01:00,185722,15000
10972,COMPLETE,O_ACCEPTED,2011-12-07 08:05:00.655000+00:00,2011-11-15 22:12:38.793000+01:00,185722,15000
11201,COMPLETE,O_SELECTED,2012-01-16 19:27:45.805000+00:00,2012-01-13 00:42:37.533000+01:00,200460,15000
11201,COMPLETE,O_CREATED,2012-01-16 19:27:47.064000+00:00,2012-01-13 00:42:37.533000+01:00,200460,15000
11201,COMPLETE,O_SENT,2012-01-16 19:27:47.088000+00:00,2012-01-13 00:42:37.533000+01:00,200460,15000
10861,COMPLETE,O_CANCELLED,2012-02-01 13:07:15.626000+00:00,2012-01-13 00:42:37.533000+01:00,200460,15000
11200,COMPLETE,O_SELECTED,2011-10-29 09:36:18.681000+00:00,2011-10-28 22:05:55.247000+02:00,180604,10000
11200,COMPLETE,O_CREATED,2011-10-29 09:36:20.289000+00:00,2011-10-28 22:05:55.247000+02:00,180604,10000
11200,COMPLETE,O_SENT,2011-10-29 09:36:20.317000+00:00,2011-10-28 22:05:55.247000+02:00,180604,10000
10861,COMPLETE,O_CANCELLED,2011-11-24 19:36:12.890000+00:00,2011-10-28 22:05:55.247000+02:00,180604,10000
11119,COMPLETE,O_SELECTED,2011-11-08 16:52:10.493000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11119,COMPLETE,O_CREATED,2011-11-08 16:52:11.261000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11119,COMPLETE,O_SENT,2011-11-08 16:52:11.281000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11122,COMPLETE,O_SELECTED,2011-11-22 16:49:53.737000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11122,COMPLETE,O_CANCELLED,2011-11-22 16:49:53.737000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11122,COMPLETE,O_CREATED,2011-11-22 16:49:55.035000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11122,COMPLETE,O_SENT,2011-11-22 16:49:55.056000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11049,COMPLETE,O_SENT_BACK,2011-12-06 10:12:45.590000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
10972,COMPLETE,O_ACCEPTED,2011-12-08 08:56:43.359000+00:00,2011-11-08 14:38:39.052000+01:00,183097,4500
11122,COMPLETE,O_SELECTED,2012-01-03 17:11:17.242000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_CREATED,2012-01-03 17:11:18.878000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_SENT,2012-01-03 17:11:18.900000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_CANCELLED,2012-01-03 17:13:04.209000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_SELECTED,2012-01-03 17:13:04.209000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_CREATED,2012-01-03 17:13:05.642000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_SENT,2012-01-03 17:13:05.666000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_CANCELLED,2012-01-03 17:14:39.021000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_SELECTED,2012-01-03 17:14:39.021000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_CREATED,2012-01-03 17:14:39.893000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
11122,COMPLETE,O_SENT,2012-01-03 17:14:39.916000+00:00,2012-01-03 18:04:08.610000+01:00,197647,10000
